"Pincode","Region.Quota"
502313,"Southern"
502290,"Southern"
502321,"Southern"
521149,"Southern"
573111,"Southern"
573112,"Southern"
504292,"Southern"
504273,"Southern"
521131,"Southern"
176217,"Northern"
176057,"Northern"
176204,"Northern"
176210,"Northern"
176213,"Northern"
176205,"Northern"
176202,"Northern"
176065,"Northern"
176058,"Northern"
176211,"Northern"
176206,"Northern"
783375,"Eastern"
783354,"Eastern"
532123,"Southern"
532122,"Southern"
532264,"Southern"
532263,"Southern"
532220,"Southern"
532243,"Southern"
532312,"Southern"
532290,"Southern"
532222,"Southern"
532322,"Southern"
532195,"Southern"
532242,"Southern"
532292,"Southern"
504296,"Southern"
506371,"Southern"
491445,"Central"
573115,"Southern"
506355,"Southern"
506224,"Southern"
502305,"Southern"
393110,"Western"
392160,"Western"
392170,"Western"
392155,"Western"
392012,"Western"
176029,"Northern"
176022,"Northern"
176056,"Northern"
176037,"Northern"
516350,"Southern"
516474,"Southern"
393150,"Western"
393130,"Western"
392210,"Western"
392015,"Western"
387710,"Western"
388430,"Western"
388625,"Western"
388150,"Western"
388450,"Western"
388460,"Western"
388570,"Western"
388170,"Western"
387240,"Western"
387550,"Western"
387365,"Western"
387380,"Western"
387115,"Western"
387330,"Western"
387650,"Western"
751017,"Eastern"
506134,"Southern"
518390,"Southern"
387350,"Western"
387560,"Western"
387210,"Western"
388610,"Western"
388590,"Western"
388550,"Western"
388620,"Western"
388440,"Western"
388480,"Western"
388180,"Western"
825321,"Eastern"
532215,"Southern"
532211,"Southern"
532221,"Southern"
532218,"Southern"
532216,"Southern"
829101,"Eastern"
829102,"Eastern"
829105,"Eastern"
829110,"Eastern"
493770,"Central"
493996,"Central"
516127,"Southern"
516107,"Southern"
392230,"Western"
176225,"Northern"
532212,"Southern"
176403,"Northern"
176216,"Northern"
387310,"Western"
516454,"Southern"
176051,"Northern"
517644,"Southern"
505330,"Southern"
505501,"Southern"
493890,"Central"
176401,"Northern"
532284,"Southern"
532203,"Southern"
532404,"Southern"
532219,"Southern"
532291,"Southern"
517504,"Southern"
829202,"Eastern"
829203,"Eastern"
502032,"Southern"
811211,"Eastern"
521125,"Southern"
521135,"Southern"
521120,"Southern"
577007,"Southern"
577003,"Southern"
493335,"Central"
493441,"Central"
509401,"Southern"
383235,"Western"
385135,"Western"
385545,"Western"
385550,"Western"
787110,"Eastern"
782450,"Eastern"
787061,"Eastern"
521156,"Southern"
521002,"Southern"
493222,"Central"
493196,"Central"
493113,"Central"
829117,"Eastern"
829118,"Eastern"
825411,"Eastern"
829134,"Eastern"
829133,"Eastern"
388140,"Western"
388160,"Western"
782140,"Eastern"
506175,"Southern"
506201,"Southern"
506303,"Southern"
506168,"Southern"
521003,"Southern"
521332,"Southern"
521356,"Southern"
788112,"Eastern"
518349,"Southern"
516110,"Southern"
396440,"Western"
516203,"Southern"
176214,"Northern"
393151,"Western"
521158,"Southern"
504272,"Southern"
504297,"Southern"
504295,"Southern"
521157,"Southern"
521138,"Southern"
521162,"Southern"
521331,"Southern"
521369,"Southern"
811308,"Eastern"
811317,"Eastern"
811312,"Eastern"
811313,"Eastern"
176201,"Northern"
176060,"Northern"
176402,"Northern"
518176,"Southern"
518502,"Southern"
518122,"Southern"
518112,"Southern"
518166,"Southern"
518511,"Southern"
518513,"Southern"
518155,"Southern"
516356,"Southern"
516310,"Southern"
516431,"Southern"
516175,"Southern"
523214,"Southern"
523286,"Southern"
516361,"Southern"
516434,"Southern"
506366,"Southern"
506344,"Southern"
534195,"Southern"
534166,"Southern"
516362,"Southern"
516359,"Southern"
516380,"Southern"
516172,"Southern"
531151,"Southern"
506352,"Southern"
506343,"Southern"
811315,"Eastern"
811316,"Eastern"
811314,"Eastern"
811202,"Eastern"
502247,"Southern"
829106,"Eastern"
385570,"Western"
385555,"Western"
385565,"Western"
509336,"Southern"
516257,"Southern"
502316,"Southern"
502271,"Southern"
493773,"Central"
493889,"Central"
825101,"Eastern"
535502,"Southern"
533348,"Southern"
533351,"Southern"
533349,"Southern"
507114,"Southern"
507133,"Southern"
507137,"Southern"
507116,"Southern"
507117,"Southern"
507115,"Southern"
507140,"Southern"
507128,"Southern"
507202,"Southern"
811302,"Eastern"
502115,"Southern"
502255,"Southern"
502113,"Southern"
502109,"Southern"
502248,"Southern"
502125,"Southern"
502117,"Southern"
502334,"Southern"
502310,"Southern"
502108,"Southern"
516270,"Southern"
516504,"Southern"
396427,"Western"
517247,"Southern"
517423,"Southern"
517401,"Southern"
517352,"Southern"
517414,"Southern"
517123,"Southern"
176064,"Northern"
781125,"Eastern"
781376,"Eastern"
531011,"Southern"
531036,"Southern"
531030,"Southern"
531002,"Southern"
535559,"Southern"
535240,"Southern"
535216,"Southern"
535160,"Southern"
535581,"Southern"
535006,"Southern"
535148,"Southern"
535270,"Southern"
535215,"Southern"
515211,"Southern"
515601,"Southern"
494661,"Central"
312615,"Northern"
126110,"Northern"
126101,"Northern"
126125,"Northern"
126116,"Northern"
507136,"Southern"
494226,"Central"
494229,"Central"
494228,"Central"
515331,"Southern"
515301,"Southern"
515202,"Southern"
176203,"Northern"
509110,"Southern"
509104,"Southern"
509105,"Southern"
509120,"Southern"
534102,"Southern"
522237,"Southern"
523252,"Southern"
523254,"Southern"
523109,"Southern"
509311,"Southern"
385540,"Western"
385520,"Western"
506332,"Southern"
506324,"Southern"
385001,"Western"
385110,"Western"
385530,"Western"
385510,"Western"
385210,"Western"
385010,"Western"
385120,"Western"
506381,"Southern"
380058,"Western"
382210,"Western"
534432,"Southern"
534427,"Southern"
534007,"Southern"
534437,"Southern"
502277,"Southern"
507118,"Southern"
507303,"Southern"
507120,"Southern"
855102,"Eastern"
509235,"Southern"
382433,"Western"
382330,"Western"
382425,"Western"
382435,"Western"
495683,"Central"
804453,"Eastern"
385330,"Western"
509209,"Southern"
509215,"Southern"
509412,"Southern"
509385,"Southern"
509406,"Southern"
535004,"Southern"
535250,"Southern"
825325,"Eastern"
825316,"Eastern"
829119,"Eastern"
829150,"Eastern"
825330,"Eastern"
495691,"Central"
495689,"Central"
495442,"Central"
495330,"Central"
495003,"Central"
383010,"Western"
507164,"Southern"
507211,"Southern"
494670,"Central"
494336,"Central"
825414,"Eastern"
493891,"Central"
509381,"Southern"
531061,"Southern"
531019,"Southern"
531034,"Southern"
531031,"Southern"
509376,"Southern"
509326,"Southern"
393010,"Western"
829201,"Eastern"
324005,"Northern"
325003,"Northern"
247001,"Central"
324002,"Northern"
324003,"Northern"
680001,"Southern"
494333,"Central"
494776,"Central"
491001,"Central"
388630,"Western"
491335,"Central"
491332,"Central"
491331,"Central"
496001,"Central"
506015,"Southern"
781101,"Eastern"
670301,"Southern"
325209,"Northern"
365555,"Western"
365601,"Western"
365610,"Western"
365421,"Western"
364522,"Western"
365440,"Western"
365630,"Western"
365410,"Western"
365435,"Western"
383450,"Western"
383434,"Western"
383460,"Western"
847234,"Eastern"
784163,"Eastern"
785104,"Eastern"
785611,"Eastern"
785602,"Eastern"
176219,"Northern"
176052,"Northern"
491221,"Central"
491225,"Central"
491226,"Central"
364130,"Western"
364320,"Western"
364505,"Western"
360005,"Western"
363650,"Western"
360024,"Western"
847215,"Eastern"
847235,"Eastern"
847236,"Eastern"
847411,"Eastern"
382424,"Western"
495448,"Central"
495674,"Central"
363621,"Western"
364730,"Western"
364740,"Western"
364750,"Western"
785703,"Eastern"
785101,"Eastern"
785631,"Eastern"
785010,"Eastern"
360311,"Western"
785702,"Eastern"
785612,"Eastern"
364140,"Western"
364260,"Western"
364120,"Western"
364145,"Western"
364150,"Western"
364330,"Western"
490021,"Central"
490025,"Central"
491228,"Central"
491230,"Central"
491771,"Central"
785618,"Eastern"
364765,"Western"
360060,"Western"
360360,"Western"
360370,"Western"
360470,"Western"
534002,"Southern"
387220,"Western"
531162,"Southern"
530027,"Southern"
387570,"Western"
387430,"Western"
785614,"Eastern"
785622,"Eastern"
785625,"Eastern"
785619,"Eastern"
785613,"Eastern"
785705,"Eastern"
785615,"Eastern"
785603,"Eastern"
785601,"Eastern"
382405,"Western"
495557,"Central"
495687,"Central"
364310,"Western"
364060,"Western"
786174,"Eastern"
250001,"Central"
121102,"Northern"
682052,"Southern"
250110,"Central"
464770,"Central"
786154,"Eastern"
786146,"Eastern"
786156,"Eastern"
786148,"Eastern"
518145,"Southern"
518594,"Southern"
518563,"Southern"
518512,"Southern"
518573,"Southern"
516433,"Southern"
495661,"Central"
847308,"Eastern"
491223,"Central"
504301,"Southern"
781023,"Eastern"
781017,"Eastern"
531077,"Southern"
531087,"Southern"
531027,"Southern"
531113,"Southern"
530029,"Southern"
530047,"Southern"
530045,"Southern"
530048,"Southern"
530012,"Southern"
531163,"Southern"
493555,"Central"
821101,"Eastern"
847239,"Eastern"
847424,"Eastern"
847410,"Eastern"
847240,"Eastern"
843312,"Eastern"
385130,"Western"
813221,"Eastern"
502381,"Southern"
502302,"Southern"
781015,"Eastern"
495682,"Central"
518165,"Southern"
518510,"Southern"
382120,"Western"
382460,"Western"
821102,"Eastern"
531115,"Southern"
502331,"Southern"
803213,"Eastern"
801307,"Eastern"
803108,"Eastern"
531024,"Southern"
813103,"Eastern"
813202,"Eastern"
534197,"Southern"
522501,"Southern"
522236,"Southern"
382455,"Western"
382115,"Western"
382145,"Western"
382265,"Western"
382240,"Western"
813104,"Eastern"
813201,"Eastern"
534235,"Southern"
801301,"Eastern"
803110,"Eastern"
502336,"Southern"
502335,"Southern"
814131,"Eastern"
813106,"Eastern"
531040,"Southern"
531025,"Southern"
531133,"Southern"
531026,"Southern"
531117,"Southern"
502130,"Southern"
382230,"Western"
491668,"Central"
516355,"Southern"
382427,"Western"
841403,"Eastern"
491885,"Central"
491558,"Central"
491557,"Central"
491661,"Central"
585102,"Southern"
585212,"Southern"
585265,"Southern"
585310,"Southern"
573116,"Southern"
753014,"Eastern"
585311,"Southern"
585312,"Southern"
585313,"Southern"
585314,"Southern"
517418,"Southern"
517424,"Southern"
516228,"Southern"
516227,"Southern"
516259,"Southern"
518360,"Southern"
518422,"Southern"
518006,"Southern"
518462,"Southern"
518432,"Southern"
518465,"Southern"
518222,"Southern"
518225,"Southern"
786002,"Eastern"
782482,"Eastern"
782490,"Eastern"
782480,"Eastern"
782470,"Eastern"
811101,"Eastern"
848209,"Eastern"
848210,"Eastern"
848127,"Eastern"
848236,"Eastern"
518508,"Southern"
518452,"Southern"
518463,"Southern"
518466,"Southern"
518220,"Southern"
516502,"Southern"
516162,"Southern"
841201,"Eastern"
841204,"Eastern"
841205,"Eastern"
841206,"Eastern"
841207,"Eastern"
841208,"Eastern"
841311,"Eastern"
841211,"Eastern"
531023,"Southern"
516173,"Southern"
516411,"Southern"
516432,"Southern"
516312,"Southern"
516309,"Southern"
516421,"Southern"
516484,"Southern"
516289,"Southern"
516444,"Southern"
516464,"Southern"
535273,"Southern"
535145,"Southern"
517551,"Southern"
781031,"Eastern"
783120,"Eastern"
783335,"Eastern"
783339,"Eastern"
783349,"Eastern"
783390,"Eastern"
829103,"Eastern"
829109,"Eastern"
535220,"Southern"
535183,"Southern"
516396,"Southern"
516218,"Southern"
516339,"Southern"
516216,"Southern"
516391,"Southern"
535161,"Southern"
535217,"Southern"
535580,"Southern"
535204,"Southern"
535218,"Southern"
221007,"Central"
782462,"Eastern"
782441,"Eastern"
782485,"Eastern"
782486,"Eastern"
782435,"Eastern"
782481,"Eastern"
782428,"Eastern"
600100,"Southern"
522324,"Southern"
522313,"Southern"
522202,"Southern"
522212,"Southern"
522309,"Southern"
522113,"Southern"
522258,"Southern"
522341,"Southern"
522304,"Southern"
522306,"Southern"
522265,"Southern"
783348,"Eastern"
783393,"Eastern"
783123,"Eastern"
783360,"Eastern"
521130,"Southern"
803212,"Eastern"
363330,"Western"
244001,"Central"
363745,"Western"
363520,"Western"
853201,"Eastern"
812004,"Eastern"
813204,"Eastern"
530044,"Southern"
387345,"Western"
387355,"Western"
387360,"Western"
825413,"Eastern"
387002,"Western"
387230,"Western"
535213,"Southern"
535281,"Southern"
785609,"Eastern"
785626,"Eastern"
848130,"Eastern"
848132,"Eastern"
848503,"Eastern"
530049,"Southern"
530053,"Southern"
533347,"Southern"
363410,"Western"
363750,"Western"
363115,"Western"
363310,"Western"
363780,"Western"
781364,"Eastern"
783388,"Eastern"
783384,"Eastern"
783380,"Eastern"
781150,"Eastern"
782401,"Eastern"
781005,"Eastern"
828109,"Eastern"
826004,"Eastern"
828110,"Eastern"
828111,"Eastern"
828113,"Eastern"
493195,"Central"
802207,"Eastern"
802208,"Eastern"
802156,"Eastern"
802203,"Eastern"
523245,"Southern"
574313,"Southern"
530040,"Southern"
530043,"Southern"
530005,"Southern"
828203,"Eastern"
828116,"Eastern"
828305,"Eastern"
828129,"Eastern"
828205,"Eastern"
523270,"Southern"
848125,"Eastern"
516214,"Southern"
516267,"Southern"
516233,"Southern"
516217,"Southern"
516503,"Southern"
517390,"Southern"
517280,"Southern"
517391,"Southern"
491227,"Central"
534003,"Southern"
848129,"Eastern"
848131,"Eastern"
848133,"Eastern"
524315,"Southern"
524004,"Southern"
524304,"Southern"
524346,"Southern"
524003,"Southern"
524306,"Southern"
524317,"Southern"
524234,"Southern"
530031,"Southern"
243001,"Central"
110074,"Northern"
362263,"Western"
251001,"Central"
362140,"Western"
110073,"Northern"
110041,"Northern"
110059,"Northern"
110087,"Northern"
110063,"Northern"
847409,"Eastern"
847238,"Eastern"
365620,"Western"
365220,"Western"
847109,"Eastern"
313011,"Northern"
313003,"Northern"
365540,"Western"
365550,"Western"
365640,"Western"
192201,"Northern"
782143,"Eastern"
782128,"Eastern"
782120,"Eastern"
782144,"Eastern"
782102,"Eastern"
782122,"Eastern"
782141,"Eastern"
782103,"Eastern"
782429,"Eastern"
782448,"Eastern"
363040,"Western"
782446,"Eastern"
782447,"Eastern"
782442,"Eastern"
785008,"Eastern"
785004,"Eastern"
785610,"Eastern"
360576,"Western"
110018,"Northern"
362625,"Western"
362225,"Western"
574219,"Southern"
574221,"Southern"
574222,"Southern"
574326,"Southern"
802212,"Eastern"
802219,"Eastern"
821110,"Eastern"
802220,"Eastern"
821113,"Eastern"
786147,"Eastern"
786145,"Eastern"
786179,"Eastern"
841202,"Eastern"
844127,"Eastern"
363423,"Western"
363020,"Western"
363760,"Western"
363775,"Western"
185121,"Northern"
185201,"Northern"
185153,"Northern"
185212,"Northern"
185133,"Northern"
491336,"Central"
495555,"Central"
495006,"Central"
841209,"Eastern"
360030,"Western"
517326,"Southern"
784501,"Eastern"
784110,"Eastern"
784112,"Eastern"
784184,"Eastern"
784168,"Eastern"
784170,"Eastern"
784178,"Eastern"
784027,"Eastern"
495686,"Central"
844111,"Eastern"
844103,"Eastern"
844113,"Eastern"
844501,"Eastern"
844503,"Eastern"
844502,"Eastern"
844504,"Eastern"
844116,"Eastern"
844118,"Eastern"
844102,"Eastern"
844505,"Eastern"
507103,"Southern"
507124,"Southern"
507123,"Southern"
385560,"Western"
385410,"Western"
385575,"Western"
495695,"Central"
495660,"Central"
495671,"Central"
801104,"Eastern"
843113,"Eastern"
782461,"Eastern"
782439,"Eastern"
782445,"Eastern"
785699,"Eastern"
518599,"Southern"
531083,"Southern"
531028,"Southern"
531085,"Southern"
518206,"Southern"
518467,"Southern"
516163,"Southern"
574217,"Southern"
574218,"Southern"
574328,"Southern"
574198,"Southern"
802202,"Eastern"
802201,"Eastern"
841286,"Eastern"
841232,"Eastern"
802352,"Eastern"
802311,"Eastern"
585325,"Southern"
502103,"Southern"
781029,"Eastern"
783323,"Eastern"
783394,"Eastern"
783324,"Eastern"
585316,"Southern"
585236,"Southern"
585217,"Southern"
494446,"Central"
382245,"Western"
494444,"Central"
382465,"Western"
841312,"Eastern"
495556,"Central"
495115,"Central"
495551,"Central"
571215,"Southern"
571216,"Southern"
571235,"Southern"
754005,"Eastern"
382130,"Western"
382250,"Western"
783134,"Eastern"
495334,"Central"
783301,"Eastern"
783122,"Eastern"
382140,"Western"
382110,"Western"
382150,"Western"
382170,"Western"
495445,"Central"
495118,"Central"
382449,"Western"
495335,"Central"
382470,"Western"
380060,"Western"
382225,"Western"
382220,"Western"
382463,"Western"
382255,"Western"
843126,"Eastern"
843118,"Eastern"
843119,"Eastern"
783331,"Eastern"
783101,"Eastern"
783334,"Eastern"
783132,"Eastern"
783126,"Eastern"
507201,"Southern"
507301,"Southern"
507306,"Southern"
507166,"Southern"
507316,"Southern"
507302,"Southern"
382016,"Western"
382421,"Western"
382308,"Western"
382305,"Western"
382423,"Western"
382610,"Western"
531075,"Southern"
531033,"Southern"
531081,"Southern"
382481,"Western"
382450,"Western"
382260,"Western"
382213,"Western"
783129,"Eastern"
783125,"Eastern"
783130,"Eastern"
783370,"Eastern"
783336,"Eastern"
783371,"Eastern"
783391,"Eastern"
783372,"Eastern"
531021,"Southern"
835225,"Eastern"
533462,"Southern"
533463,"Southern"
535280,"Southern"
535221,"Southern"
535002,"Southern"
802351,"Eastern"
802152,"Eastern"
802312,"Eastern"
802223,"Eastern"
802154,"Eastern"
784182,"Eastern"
784174,"Eastern"
784507,"Eastern"
784101,"Eastern"
784172,"Eastern"
842004,"Eastern"
843108,"Eastern"
847408,"Eastern"
783376,"Eastern"
783333,"Eastern"
783347,"Eastern"
783345,"Eastern"
781134,"Eastern"
781104,"Eastern"
781127,"Eastern"
826006,"Eastern"
847213,"Eastern"
847108,"Eastern"
843111,"Eastern"
843129,"Eastern"
843112,"Eastern"
524314,"Southern"
524307,"Southern"
533016,"Southern"
533260,"Southern"
533428,"Southern"
802155,"Eastern"
574223,"Southern"
821103,"Eastern"
821111,"Eastern"
828204,"Eastern"
783131,"Eastern"
783127,"Eastern"
783128,"Eastern"
533217,"Southern"
533214,"Southern"
533222,"Southern"
533221,"Southern"
533212,"Southern"
533220,"Southern"
803211,"Eastern"
803214,"Eastern"
534442,"Southern"
524137,"Southern"
524312,"Southern"
524344,"Southern"
844114,"Eastern"
844115,"Eastern"
521184,"Southern"
524322,"Southern"
523114,"Southern"
523115,"Southern"
577228,"Southern"
577515,"Southern"
577597,"Southern"
577519,"Southern"
577541,"Southern"
577542,"Southern"
577502,"Southern"
523273,"Southern"
521190,"Southern"
521163,"Southern"
521402,"Southern"
521250,"Southern"
785102,"Eastern"
786183,"Eastern"
786613,"Eastern"
786160,"Eastern"
784165,"Eastern"
786157,"Eastern"
786171,"Eastern"
786189,"Eastern"
786601,"Eastern"
786188,"Eastern"
786152,"Eastern"
786158,"Eastern"
786182,"Eastern"
784179,"Eastern"
784150,"Eastern"
784153,"Eastern"
784502,"Eastern"
784177,"Eastern"
784167,"Eastern"
784111,"Eastern"
788720,"Eastern"
844119,"Eastern"
844117,"Eastern"
495009,"Central"
533406,"Southern"
365645,"Western"
788711,"Eastern"
788719,"Eastern"
788781,"Eastern"
788722,"Eastern"
