"Postal.Code","Region","Pop.Municipality"
6794109,"Kansai",77419
6711301,"Kansai",77419
6794305,"Kansai",77419
6794315,"Kansai",77419
6794332,"Kansai",77419
6711602,"Kansai",77419
6711342,"Kansai",77419
6794012,"Kansai",77419
6711661,"Kansai",77419
6794015,"Kansai",77419
6711612,"Kansai",77419
6794164,"Kansai",77419
6794129,"Kansai",77419
6795155,"Kansai",77419
6794167,"Kansai",77419
6794124,"Kansai",77419
6794316,"Kansai",77419
6794122,"Kansai",77419
6794141,"Kansai",77419
6711641,"Kansai",77419
6794152,"Kansai",77419
6794127,"Kansai",77419
6794173,"Kansai",77419
6794144,"Kansai",77419
6794142,"Kansai",77419
6794153,"Kansai",77419
6794137,"Kansai",77419
6794001,"Kansai",77419
6794321,"Kansai",77419
6795163,"Kansai",77419
6794101,"Kansai",77419
6794103,"Kansai",77419
6794143,"Kansai",77419
6794116,"Kansai",77419
6794108,"Kansai",77419
6794113,"Kansai",77419
6794104,"Kansai",77419
6794105,"Kansai",77419
6794107,"Kansai",77419
6794111,"Kansai",77419
6711321,"Kansai",77419
6794314,"Kansai",77419
6794011,"Kansai",77419
6794175,"Kansai",77419
6794178,"Kansai",77419
6711642,"Kansai",77419
6794343,"Kansai",77419
6711601,"Kansai",77419
6795154,"Kansai",77419
6711613,"Kansai",77419
6794303,"Kansai",77419
6794169,"Kansai",77419
6794323,"Kansai",77419
6794125,"Kansai",77419
6794311,"Kansai",77419
6794021,"Kansai",77419
6794170,"Kansai",77419
6794325,"Kansai",77419
6794161,"Kansai",77419
6794163,"Kansai",77419
6794165,"Kansai",77419
6794333,"Kansai",77419
6794154,"Kansai",77419
6794174,"Kansai",77419
6794168,"Kansai",77419
6794005,"Kansai",77419
6794151,"Kansai",77419
6794004,"Kansai",77419
6794102,"Kansai",77419
6794346,"Kansai",77419
6794135,"Kansai",77419
6794130,"Kansai",77419
6794345,"Kansai",77419
6794132,"Kansai",77419
6794133,"Kansai",77419
6794017,"Kansai",77419
6795152,"Kansai",77419
6795164,"Kansai",77419
6711331,"Kansai",77419
6711341,"Kansai",77419
6794126,"Kansai",77419
6794100,"Kansai",77419
6794128,"Kansai",77419
6795151,"Kansai",77419
6794172,"Kansai",77419
6795162,"Kansai",77419
6794177,"Kansai",77419
6794162,"Kansai",77419
6794176,"Kansai",77419
6794166,"Kansai",77419
6794026,"Kansai",77419
6794008,"Kansai",77419
6794003,"Kansai",77419
6794006,"Kansai",77419
6794313,"Kansai",77419
6794007,"Kansai",77419
6794022,"Kansai",77419
6794024,"Kansai",77419
6794322,"Kansai",77419
6794342,"Kansai",77419
6794134,"Kansai",77419
6794013,"Kansai",77419
6794002,"Kansai",77419
6795161,"Kansai",77419
6794179,"Kansai",77419
6794027,"Kansai",77419
6794326,"Kansai",77419
6794121,"Kansai",77419
6794123,"Kansai",77419
6794171,"Kansai",77419
6794301,"Kansai",77419
6794014,"Kansai",77419
6794341,"Kansai",77419
6795153,"Kansai",77419
6794312,"Kansai",77419
6794327,"Kansai",77419
6794344,"Kansai",77419
6794025,"Kansai",77419
6794324,"Kansai",77419
6794304,"Kansai",77419
6670045,"Kansai",24288
6670002,"Kansai",24288
6670131,"Kansai",24288
6671119,"Kansai",24288
6670321,"Kansai",24288
6670016,"Kansai",24288
6670313,"Kansai",24288
6670052,"Kansai",24288
6670145,"Kansai",24288
6670126,"Kansai",24288
6670132,"Kansai",24288
6670432,"Kansai",24288
6670312,"Kansai",24288
6670014,"Kansai",24288
6670315,"Kansai",24288
6670433,"Kansai",24288
6670051,"Kansai",24288
6670311,"Kansai",24288
6670015,"Kansai",24288
6670304,"Kansai",24288
6670314,"Kansai",24288
6670325,"Kansai",24288
6670043,"Kansai",24288
6670303,"Kansai",24288
6670114,"Kansai",24288
6671128,"Kansai",24288
6670125,"Kansai",24288
6670124,"Kansai",24288
6670305,"Kansai",24288
6670012,"Kansai",24288
6670306,"Kansai",24288
6671126,"Kansai",24288
6671116,"Kansai",24288
6670434,"Kansai",24288
6671103,"Kansai",24288
6670324,"Kansai",24288
6671111,"Kansai",24288
6670115,"Kansai",24288
6670103,"Kansai",24288
6670104,"Kansai",24288
6670301,"Kansai",24288
6670011,"Kansai",24288
6671113,"Kansai",24288
6671127,"Kansai",24288
6671122,"Kansai",24288
6670107,"Kansai",24288
6670134,"Kansai",24288
6670436,"Kansai",24288
6671102,"Kansai",24288
6670431,"Kansai",24288
6670013,"Kansai",24288
6670005,"Kansai",24288
6670022,"Kansai",24288
6670003,"Kansai",24288
6671121,"Kansai",24288
6670021,"Kansai",24288
6670123,"Kansai",24288
6671115,"Kansai",24288
6670041,"Kansai",24288
6670325,"Kansai",24288
6671123,"Kansai",24288
6670322,"Kansai",24288
6670304,"Kansai",24288
6670101,"Kansai",24288
6670143,"Kansai",24288
6670133,"Kansai",24288
6670135,"Kansai",24288
6670136,"Kansai",24288
6671101,"Kansai",24288
6670144,"Kansai",24288
6670302,"Kansai",24288
6671118,"Kansai",24288
6670112,"Kansai",24288
6670000,"Kansai",24288
6670001,"Kansai",24288
6670024,"Kansai",24288
6671114,"Kansai",24288
6670004,"Kansai",24288
6670023,"Kansai",24288
6670044,"Kansai",24288
6670053,"Kansai",24288
6670032,"Kansai",24288
6670042,"Kansai",24288
6671112,"Kansai",24288
6670031,"Kansai",24288
6670141,"Kansai",24288
6671125,"Kansai",24288
6670122,"Kansai",24288
6671117,"Kansai",24288
6671104,"Kansai",24288
6671105,"Kansai",24288
6670111,"Kansai",24288
6670323,"Kansai",24288
6670102,"Kansai",24288
6670121,"Kansai",24288
6670435,"Kansai",24288
6670113,"Kansai",24288
6671124,"Kansai",24288
6670105,"Kansai",24288
6670106,"Kansai",24288
6670142,"Kansai",24288
3060512,"Kanto",54087
3060656,"Kanto",54087
3060504,"Kanto",54087
3060653,"Kanto",54087
3060514,"Kanto",54087
3060657,"Kanto",54087
3060615,"Kanto",54087
3060614,"Kanto",54087
3060631,"Kanto",54087
3060624,"Kanto",54087
3060505,"Kanto",54087
3060644,"Kanto",54087
3060655,"Kanto",54087
3060643,"Kanto",54087
3060633,"Kanto",54087
3060503,"Kanto",54087
3060605,"Kanto",54087
3060616,"Kanto",54087
3060637,"Kanto",54087
3060658,"Kanto",54087
3060501,"Kanto",54087
3060636,"Kanto",54087
3060642,"Kanto",54087
3060603,"Kanto",54087
3060654,"Kanto",54087
3060651,"Kanto",54087
3060515,"Kanto",54087
3060634,"Kanto",54087
3060625,"Kanto",54087
3060600,"Kanto",54087
3060645,"Kanto",54087
3060635,"Kanto",54087
3060513,"Kanto",54087
3060611,"Kanto",54087
3060641,"Kanto",54087
3060613,"Kanto",54087
3060608,"Kanto",54087
3060612,"Kanto",54087
3060604,"Kanto",54087
3060623,"Kanto",54087
3060632,"Kanto",54087
3060617,"Kanto",54087
3060621,"Kanto",54087
3060511,"Kanto",54087
3060606,"Kanto",54087
3060502,"Kanto",54087
3060652,"Kanto",54087
3060622,"Kanto",54087
3060607,"Kanto",54087
3060626,"Kanto",54087
3060601,"Kanto",54087
3060602,"Kanto",54087
3080005,"Kanto",104573
3080866,"Kanto",104573
3080803,"Kanto",104573
3004513,"Kanto",104573
3004524,"Kanto",104573
3004531,"Kanto",104573
3080077,"Kanto",104573
3080021,"Kanto",104573
3080856,"Kanto",104573
3080053,"Kanto",104573
3004502,"Kanto",104573
3080827,"Kanto",104573
3080122,"Kanto",104573
3080004,"Kanto",104573
3080074,"Kanto",104573
3004505,"Kanto",104573
3080071,"Kanto",104573
3080815,"Kanto",104573
3080113,"Kanto",104573
3080116,"Kanto",104573
3080826,"Kanto",104573
3080076,"Kanto",104573
3080822,"Kanto",104573
3080017,"Kanto",104573
3091103,"Kanto",104573
3080804,"Kanto",104573
3080853,"Kanto",104573
3080847,"Kanto",104573
3091124,"Kanto",104573
3080124,"Kanto",104573
3080841,"Kanto",104573
3080001,"Kanto",104573
3080816,"Kanto",104573
3091123,"Kanto",104573
3080837,"Kanto",104573
3080107,"Kanto",104573
3091127,"Kanto",104573
3091107,"Kanto",104573
3004543,"Kanto",104573
3080844,"Kanto",104573
3080114,"Kanto",104573
3080000,"Kanto",104573
3080055,"Kanto",104573
3091122,"Kanto",104573
3080052,"Kanto",104573
3004521,"Kanto",104573
3080103,"Kanto",104573
3080108,"Kanto",104573
3080806,"Kanto",104573
3080102,"Kanto",104573
3004515,"Kanto",104573
3080825,"Kanto",104573
3080807,"Kanto",104573
3080066,"Kanto",104573
3080075,"Kanto",104573
3080867,"Kanto",104573
3080073,"Kanto",104573
3080812,"Kanto",104573
3080836,"Kanto",104573
3080855,"Kanto",104573
3080011,"Kanto",104573
3080862,"Kanto",104573
3080007,"Kanto",104573
3004535,"Kanto",104573
3080104,"Kanto",104573
3080848,"Kanto",104573
3080013,"Kanto",104573
3080823,"Kanto",104573
3080115,"Kanto",104573
3080851,"Kanto",104573
3004537,"Kanto",104573
3080831,"Kanto",104573
3004501,"Kanto",104573
3080067,"Kanto",104573
3004545,"Kanto",104573
3091116,"Kanto",104573
3080106,"Kanto",104573
3080117,"Kanto",104573
3091102,"Kanto",104573
3080824,"Kanto",104573
3080031,"Kanto",104573
3080054,"Kanto",104573
3091126,"Kanto",104573
3080846,"Kanto",104573
3004523,"Kanto",104573
3004536,"Kanto",104573
3080051,"Kanto",104573
3004525,"Kanto",104573
3004506,"Kanto",104573
3004511,"Kanto",104573
3080105,"Kanto",104573
3004534,"Kanto",104573
3080835,"Kanto",104573
3080865,"Kanto",104573
3004514,"Kanto",104573
3080065,"Kanto",104573
3091106,"Kanto",104573
3091125,"Kanto",104573
3080015,"Kanto",104573
3004517,"Kanto",104573
3004542,"Kanto",104573
3080041,"Kanto",104573
3091108,"Kanto",104573
3080061,"Kanto",104573
3080111,"Kanto",104573
3080821,"Kanto",104573
3091115,"Kanto",104573
3080072,"Kanto",104573
3080121,"Kanto",104573
3091105,"Kanto",104573
3080832,"Kanto",104573
3080128,"Kanto",104573
3004507,"Kanto",104573
3080123,"Kanto",104573
3080842,"Kanto",104573
3080002,"Kanto",104573
3080805,"Kanto",104573
3080802,"Kanto",104573
3080838,"Kanto",104573
3091113,"Kanto",104573
3004544,"Kanto",104573
3080863,"Kanto",104573
3004532,"Kanto",104573
3080813,"Kanto",104573
3080129,"Kanto",104573
3080845,"Kanto",104573
3080852,"Kanto",104573
3091101,"Kanto",104573
3080063,"Kanto",104573
3080014,"Kanto",104573
3080814,"Kanto",104573
3080864,"Kanto",104573
3080125,"Kanto",104573
3091104,"Kanto",104573
3080062,"Kanto",104573
3004504,"Kanto",104573
3004533,"Kanto",104573
3080834,"Kanto",104573
3080064,"Kanto",104573
3080854,"Kanto",104573
3091111,"Kanto",104573
3091121,"Kanto",104573
3080833,"Kanto",104573
3080127,"Kanto",104573
3080112,"Kanto",104573
3080101,"Kanto",104573
3080843,"Kanto",104573
3080056,"Kanto",104573
3091114,"Kanto",104573
3080016,"Kanto",104573
3004522,"Kanto",104573
3080811,"Kanto",104573
3080126,"Kanto",104573
3080006,"Kanto",104573
3080801,"Kanto",104573
3080003,"Kanto",104573
3080861,"Kanto",104573
3080012,"Kanto",104573
3004516,"Kanto",104573
3091112,"Kanto",104573
3004538,"Kanto",104573
3091117,"Kanto",104573
3004541,"Kanto",104573
3004546,"Kanto",104573
3004512,"Kanto",104573
3080857,"Kanto",104573
3080042,"Kanto",104573
3004503,"Kanto",104573
3191418,"Kanto",185054
3110402,"Kanto",185054
3160022,"Kanto",185054
3191231,"Kanto",185054
3170076,"Kanto",185054
3191415,"Kanto",185054
3160025,"Kanto",185054
3191221,"Kanto",185054
3160012,"Kanto",185054
3160036,"Kanto",185054
3191304,"Kanto",185054
3191225,"Kanto",185054
3170055,"Kanto",185054
3170064,"Kanto",185054
3191234,"Kanto",185054
3160013,"Kanto",185054
3191302,"Kanto",185054
3170063,"Kanto",185054
3170074,"Kanto",185054
3170071,"Kanto",185054
3160007,"Kanto",185054
3160015,"Kanto",185054
3191417,"Kanto",185054
3191416,"Kanto",185054
3191223,"Kanto",185054
3191235,"Kanto",185054
3170075,"Kanto",185054
3160033,"Kanto",185054
3191308,"Kanto",185054
3160021,"Kanto",185054
3170056,"Kanto",185054
3191305,"Kanto",185054
3191411,"Kanto",185054
3110401,"Kanto",185054
3191307,"Kanto",185054
3191306,"Kanto",185054
3191413,"Kanto",185054
3160026,"Kanto",185054
3160011,"Kanto",185054
3160006,"Kanto",185054
3160003,"Kanto",185054
3170066,"Kanto",185054
3160001,"Kanto",185054
3160023,"Kanto",185054
3170077,"Kanto",185054
3170072,"Kanto",185054
3191303,"Kanto",185054
3160024,"Kanto",185054
3191224,"Kanto",185054
3170054,"Kanto",185054
3170062,"Kanto",185054
3160035,"Kanto",185054
3191412,"Kanto",185054
3191233,"Kanto",185054
3160032,"Kanto",185054
3170061,"Kanto",185054
3160005,"Kanto",185054
3160031,"Kanto",185054
3191222,"Kanto",185054
3191301,"Kanto",185054
3170065,"Kanto",185054
3191232,"Kanto",185054
3170000,"Kanto",185054
3170053,"Kanto",185054
3170051,"Kanto",185054
3160002,"Kanto",185054
3110404,"Kanto",185054
3160004,"Kanto",185054
3170052,"Kanto",185054
3160034,"Kanto",185054
3191414,"Kanto",185054
3110403,"Kanto",185054
3170073,"Kanto",185054
3160014,"Kanto",185054
3120012,"Kanto",155689
3120021,"Kanto",155689
3120006,"Kanto",155689
3111235,"Kanto",155689
3111267,"Kanto",155689
3111248,"Kanto",155689
3111228,"Kanto",155689
3120016,"Kanto",155689
3111264,"Kanto",155689
3111253,"Kanto",155689
3120001,"Kanto",155689
3111238,"Kanto",155689
3120036,"Kanto",155689
3120063,"Kanto",155689
3120003,"Kanto",155689
3111241,"Kanto",155689
3120032,"Kanto",155689
3120056,"Kanto",155689
3120047,"Kanto",155689
3120034,"Kanto",155689
3120054,"Kanto",155689
3120015,"Kanto",155689
3120031,"Kanto",155689
3120018,"Kanto",155689
3111206,"Kanto",155689
3111226,"Kanto",155689
3111223,"Kanto",155689
3111244,"Kanto",155689
3120023,"Kanto",155689
3111214,"Kanto",155689
3120041,"Kanto",155689
3111229,"Kanto",155689
3111245,"Kanto",155689
3120053,"Kanto",155689
3111216,"Kanto",155689
3120055,"Kanto",155689
3111233,"Kanto",155689
3120000,"Kanto",155689
3111266,"Kanto",155689
3120004,"Kanto",155689
3111268,"Kanto",155689
3111221,"Kanto",155689
3111224,"Kanto",155689
3111243,"Kanto",155689
3120043,"Kanto",155689
3111236,"Kanto",155689
3120058,"Kanto",155689
3120017,"Kanto",155689
3111254,"Kanto",155689
3111252,"Kanto",155689
3120011,"Kanto",155689
3111262,"Kanto",155689
3120051,"Kanto",155689
3111227,"Kanto",155689
3120033,"Kanto",155689
3111211,"Kanto",155689
3111247,"Kanto",155689
3111201,"Kanto",155689
3120002,"Kanto",155689
3120062,"Kanto",155689
3111246,"Kanto",155689
3111218,"Kanto",155689
3111242,"Kanto",155689
3111251,"Kanto",155689
3111212,"Kanto",155689
3120024,"Kanto",155689
3111207,"Kanto",155689
3120057,"Kanto",155689
3111213,"Kanto",155689
3120025,"Kanto",155689
3111217,"Kanto",155689
3111204,"Kanto",155689
3111231,"Kanto",155689
3111215,"Kanto",155689
3111222,"Kanto",155689
3111234,"Kanto",155689
3111261,"Kanto",155689
3120061,"Kanto",155689
3120013,"Kanto",155689
3111237,"Kanto",155689
3120044,"Kanto",155689
3111202,"Kanto",155689
3111232,"Kanto",155689
3120026,"Kanto",155689
3120005,"Kanto",155689
3111203,"Kanto",155689
3111205,"Kanto",155689
3111255,"Kanto",155689
3120052,"Kanto",155689
3111265,"Kanto",155689
3120027,"Kanto",155689
3111263,"Kanto",155689
3120045,"Kanto",155689
3120046,"Kanto",155689
3120042,"Kanto",155689
3120022,"Kanto",155689
3120048,"Kanto",155689
3120007,"Kanto",155689
3120014,"Kanto",155689
3111225,"Kanto",155689
3120035,"Kanto",155689
3192511,"Kanto",42587
3193107,"Kanto",42587
3192261,"Kanto",42587
3192513,"Kanto",42587
3114616,"Kanto",42587
3192221,"Kanto",42587
3192136,"Kanto",42587
3192143,"Kanto",42587
3192603,"Kanto",42587
3192401,"Kanto",42587
3192145,"Kanto",42587
3192203,"Kanto",42587
3192204,"Kanto",42587
3192252,"Kanto",42587
3193113,"Kanto",42587
3193115,"Kanto",42587
3192144,"Kanto",42587
3192255,"Kanto",42587
3192224,"Kanto",42587
3192251,"Kanto",42587
3192211,"Kanto",42587
3192417,"Kanto",42587
3192418,"Kanto",42587
3192227,"Kanto",42587
3114618,"Kanto",42587
3193106,"Kanto",42587
3193116,"Kanto",42587
3192212,"Kanto",42587
3193111,"Kanto",42587
3192266,"Kanto",42587
3192415,"Kanto",42587
3192222,"Kanto",42587
3192413,"Kanto",42587
3192256,"Kanto",42587
3193105,"Kanto",42587
3192201,"Kanto",42587
3192134,"Kanto",42587
3192135,"Kanto",42587
3193114,"Kanto",42587
3192142,"Kanto",42587
3193103,"Kanto",42587
3192405,"Kanto",42587
3193102,"Kanto",42587
3192253,"Kanto",42587
3192414,"Kanto",42587
3192412,"Kanto",42587
3192141,"Kanto",42587
3192205,"Kanto",42587
3114611,"Kanto",42587
3192262,"Kanto",42587
3114502,"Kanto",42587
3192404,"Kanto",42587
3114617,"Kanto",42587
3192411,"Kanto",42587
3192202,"Kanto",42587
3192264,"Kanto",42587
3192263,"Kanto",42587
3192223,"Kanto",42587
3192254,"Kanto",42587
3192131,"Kanto",42587
3114503,"Kanto",42587
3192213,"Kanto",42587
3193117,"Kanto",42587
3114612,"Kanto",42587
3192402,"Kanto",42587
3192225,"Kanto",42587
3192601,"Kanto",42587
3192265,"Kanto",42587
3114613,"Kanto",42587
3192226,"Kanto",42587
3193101,"Kanto",42587
3193112,"Kanto",42587
3192403,"Kanto",42587
3193104,"Kanto",42587
3114615,"Kanto",42587
3192512,"Kanto",42587
3192133,"Kanto",42587
3192200,"Kanto",42587
3114614,"Kanto",42587
3192416,"Kanto",42587
3192132,"Kanto",42587
3114501,"Kanto",42587
3192602,"Kanto",42587
3192214,"Kanto",42587
3130111,"Kanto",52294
3130125,"Kanto",52294
3130351,"Kanto",52294
3110507,"Kanto",52294
3130116,"Kanto",52294
3130035,"Kanto",52294
3110322,"Kanto",52294
3130022,"Kanto",52294
3130114,"Kanto",52294
3130003,"Kanto",52294
3130126,"Kanto",52294
3130016,"Kanto",52294
3130061,"Kanto",52294
3130123,"Kanto",52294
3110508,"Kanto",52294
3130064,"Kanto",52294
3110504,"Kanto",52294
3130212,"Kanto",52294
3130063,"Kanto",52294
3110324,"Kanto",52294
3130211,"Kanto",52294
3130221,"Kanto",52294
3130048,"Kanto",52294
3130105,"Kanto",52294
3110503,"Kanto",52294
3130222,"Kanto",52294
3130112,"Kanto",52294
3130014,"Kanto",52294
3130046,"Kanto",52294
3130124,"Kanto",52294
3110506,"Kanto",52294
3110502,"Kanto",52294
3130008,"Kanto",52294
3130001,"Kanto",52294
3130134,"Kanto",52294
3130056,"Kanto",52294
3110314,"Kanto",52294
3130113,"Kanto",52294
3130037,"Kanto",52294
3130103,"Kanto",52294
3130133,"Kanto",52294
3130053,"Kanto",52294
3130005,"Kanto",52294
3130104,"Kanto",52294
3110501,"Kanto",52294
3130011,"Kanto",52294
3130032,"Kanto",52294
3130117,"Kanto",52294
3130024,"Kanto",52294
3130055,"Kanto",52294
3130054,"Kanto",52294
3130041,"Kanto",52294
3130051,"Kanto",52294
3130015,"Kanto",52294
3130034,"Kanto",52294
3110321,"Kanto",52294
3130215,"Kanto",52294
3130101,"Kanto",52294
3130033,"Kanto",52294
3130224,"Kanto",52294
3130047,"Kanto",52294
3130213,"Kanto",52294
3130115,"Kanto",52294
3110505,"Kanto",52294
3130132,"Kanto",52294
3110313,"Kanto",52294
3130042,"Kanto",52294
3130052,"Kanto",52294
3110509,"Kanto",52294
3130036,"Kanto",52294
3130038,"Kanto",52294
3130049,"Kanto",52294
3130223,"Kanto",52294
3110325,"Kanto",52294
3130002,"Kanto",52294
3110311,"Kanto",52294
3130006,"Kanto",52294
3130225,"Kanto",52294
3130106,"Kanto",52294
3130102,"Kanto",52294
3110301,"Kanto",52294
3130004,"Kanto",52294
3110312,"Kanto",52294
3130031,"Kanto",52294
3110323,"Kanto",52294
3130044,"Kanto",52294
3130353,"Kanto",52294
3130012,"Kanto",52294
3130025,"Kanto",52294
3130062,"Kanto",52294
3130007,"Kanto",52294
3130021,"Kanto",52294
3130045,"Kanto",52294
3130027,"Kanto",52294
3130122,"Kanto",52294
3130135,"Kanto",52294
3130214,"Kanto",52294
3130013,"Kanto",52294
3130000,"Kanto",52294
3130043,"Kanto",52294
3130121,"Kanto",52294
3130352,"Kanto",52294
3130026,"Kanto",52294
3130131,"Kanto",52294
3130023,"Kanto",52294
3112114,"Kanto",48147
3111505,"Kanto",48147
3111427,"Kanto",48147
3111423,"Kanto",48147
3111531,"Kanto",48147
3111522,"Kanto",48147
3111521,"Kanto",48147
3112117,"Kanto",48147
3111415,"Kanto",48147
3111421,"Kanto",48147
3111406,"Kanto",48147
3111513,"Kanto",48147
3112116,"Kanto",48147
3111422,"Kanto",48147
3111424,"Kanto",48147
3111412,"Kanto",48147
3112103,"Kanto",48147
3112113,"Kanto",48147
3112118,"Kanto",48147
3111414,"Kanto",48147
3111515,"Kanto",48147
3111524,"Kanto",48147
3111502,"Kanto",48147
3111535,"Kanto",48147
3112112,"Kanto",48147
3111526,"Kanto",48147
3111536,"Kanto",48147
3111514,"Kanto",48147
3111518,"Kanto",48147
3111500,"Kanto",48147
3112102,"Kanto",48147
3112104,"Kanto",48147
3111503,"Kanto",48147
3111413,"Kanto",48147
3111523,"Kanto",48147
3111528,"Kanto",48147
3111532,"Kanto",48147
3111504,"Kanto",48147
3111511,"Kanto",48147
3112115,"Kanto",48147
3111506,"Kanto",48147
3111404,"Kanto",48147
3111416,"Kanto",48147
3111411,"Kanto",48147
3112111,"Kanto",48147
3111537,"Kanto",48147
3111527,"Kanto",48147
3111525,"Kanto",48147
3112101,"Kanto",48147
3111516,"Kanto",48147
3112105,"Kanto",48147
3111501,"Kanto",48147
3111534,"Kanto",48147
3111403,"Kanto",48147
3111401,"Kanto",48147
3111425,"Kanto",48147
3111426,"Kanto",48147
3111402,"Kanto",48147
3111512,"Kanto",48147
3111405,"Kanto",48147
3111533,"Kanto",48147
3111517,"Kanto",48147
3001411,"Kanto",42810
3000601,"Kanto",42810
3000614,"Kanto",42810
3001413,"Kanto",42810
3000743,"Kanto",42810
3000502,"Kanto",42810
3000612,"Kanto",42810
3000631,"Kanto",42810
3000507,"Kanto",42810
3001417,"Kanto",42810
3000603,"Kanto",42810
3000747,"Kanto",42810
3000724,"Kanto",42810
3000527,"Kanto",42810
3001414,"Kanto",42810
3001412,"Kanto",42810
3000722,"Kanto",42810
3000615,"Kanto",42810
3001421,"Kanto",42810
3000736,"Kanto",42810
3000742,"Kanto",42810
3000733,"Kanto",42810
3000623,"Kanto",42810
3000526,"Kanto",42810
3000605,"Kanto",42810
3000606,"Kanto",42810
3000746,"Kanto",42810
3000503,"Kanto",42810
3001424,"Kanto",42810
3000513,"Kanto",42810
3000638,"Kanto",42810
3000509,"Kanto",42810
3000625,"Kanto",42810
3000635,"Kanto",42810
3000504,"Kanto",42810
3000732,"Kanto",42810
3000643,"Kanto",42810
3000529,"Kanto",42810
3000721,"Kanto",42810
3001423,"Kanto",42810
3000633,"Kanto",42810
3000524,"Kanto",42810
3000641,"Kanto",42810
3001427,"Kanto",42810
3000617,"Kanto",42810
3000737,"Kanto",42810
3000745,"Kanto",42810
3010902,"Kanto",42810
3000632,"Kanto",42810
3000731,"Kanto",42810
3000624,"Kanto",42810
3000521,"Kanto",42810
3000744,"Kanto",42810
3000506,"Kanto",42810
3000511,"Kanto",42810
3000514,"Kanto",42810
3000727,"Kanto",42810
3000735,"Kanto",42810
3010901,"Kanto",42810
3000622,"Kanto",42810
3000749,"Kanto",42810
3000642,"Kanto",42810
3000626,"Kanto",42810
3001416,"Kanto",42810
3000734,"Kanto",42810
3000748,"Kanto",42810
3000616,"Kanto",42810
3000501,"Kanto",42810
3000726,"Kanto",42810
3000528,"Kanto",42810
3000613,"Kanto",42810
3000725,"Kanto",42810
3000525,"Kanto",42810
3001422,"Kanto",42810
3000637,"Kanto",42810
3000636,"Kanto",42810
3000741,"Kanto",42810
3001415,"Kanto",42810
3000515,"Kanto",42810
3000604,"Kanto",42810
3000505,"Kanto",42810
3000621,"Kanto",42810
3001425,"Kanto",42810
3000602,"Kanto",42810
3000634,"Kanto",42810
3001426,"Kanto",42810
3000512,"Kanto",42810
3000522,"Kanto",42810
3000500,"Kanto",42810
3000523,"Kanto",42810
3000607,"Kanto",42810
3000508,"Kanto",42810
3000611,"Kanto",42810
3000723,"Kanto",42810
3150029,"Kanto",76020
3150026,"Kanto",76020
3150011,"Kanto",76020
3150118,"Kanto",76020
3150143,"Kanto",76020
3150113,"Kanto",76020
3150131,"Kanto",76020
3150133,"Kanto",76020
3150027,"Kanto",76020
3150146,"Kanto",76020
3150003,"Kanto",76020
3150103,"Kanto",76020
3150165,"Kanto",76020
3150024,"Kanto",76020
3150136,"Kanto",76020
3150132,"Kanto",76020
3150163,"Kanto",76020
3150014,"Kanto",76020
3150004,"Kanto",76020
3150152,"Kanto",76020
3150121,"Kanto",76020
3150151,"Kanto",76020
3150112,"Kanto",76020
3150125,"Kanto",76020
3150144,"Kanto",76020
3150101,"Kanto",76020
3150015,"Kanto",76020
3150153,"Kanto",76020
3150117,"Kanto",76020
3150116,"Kanto",76020
3150007,"Kanto",76020
3150012,"Kanto",76020
3150044,"Kanto",76020
3150147,"Kanto",76020
3150042,"Kanto",76020
3150008,"Kanto",76020
3150123,"Kanto",76020
3150005,"Kanto",76020
3150154,"Kanto",76020
3150006,"Kanto",76020
3150022,"Kanto",76020
3150002,"Kanto",76020
3150019,"Kanto",76020
3150010,"Kanto",76020
3150111,"Kanto",76020
3150045,"Kanto",76020
3150145,"Kanto",76020
3150033,"Kanto",76020
3150048,"Kanto",76020
3150025,"Kanto",76020
3150021,"Kanto",76020
3150046,"Kanto",76020
3150036,"Kanto",76020
3150104,"Kanto",76020
3150124,"Kanto",76020
3150164,"Kanto",76020
3150156,"Kanto",76020
3150167,"Kanto",76020
3150013,"Kanto",76020
3150018,"Kanto",76020
3150141,"Kanto",76020
3150035,"Kanto",76020
3150137,"Kanto",76020
3150038,"Kanto",76020
3150028,"Kanto",76020
3150001,"Kanto",76020
3150142,"Kanto",76020
3150166,"Kanto",76020
3150047,"Kanto",76020
3150032,"Kanto",76020
3150134,"Kanto",76020
3150135,"Kanto",76020
3150023,"Kanto",76020
3150148,"Kanto",76020
3150017,"Kanto",76020
3150043,"Kanto",76020
3150016,"Kanto",76020
3150157,"Kanto",76020
3150037,"Kanto",76020
3150155,"Kanto",76020
3150138,"Kanto",76020
3150122,"Kanto",76020
3150161,"Kanto",76020
3150114,"Kanto",76020
3150009,"Kanto",76020
3150162,"Kanto",76020
3150000,"Kanto",76020
3150041,"Kanto",76020
3150034,"Kanto",76020
3150031,"Kanto",76020
3150030,"Kanto",76020
3150102,"Kanto",76020
3150115,"Kanto",76020
3150105,"Kanto",76020
3112443,"Kanto",29111
3112445,"Kanto",29111
3112406,"Kanto",29111
3112407,"Kanto",29111
3112442,"Kanto",29111
3112444,"Kanto",29111
3112421,"Kanto",29111
3112434,"Kanto",29111
3112447,"Kanto",29111
3112404,"Kanto",29111
3112403,"Kanto",29111
3112416,"Kanto",29111
3112418,"Kanto",29111
3112449,"Kanto",29111
3112400,"Kanto",29111
3112433,"Kanto",29111
3112441,"Kanto",29111
3112437,"Kanto",29111
3112415,"Kanto",29111
3112408,"Kanto",29111
